,ID,NPINUM,MCRNUM,MNAME,SYSNAME,SYSID,STCD,DTBEG,DTEND,FISYR,SERV,HSACODE,HSANAME,HRRNAME,HRRCODE,MLOCADDR,MLOCCITY,MLOCSTD,MLOCZIP,SYSADDR,SYSCITY,SYSST,SYSZIP,SYSAREA,SYSTELN,SYSTEM_PRIMARY_CONTACT,SYSTITLE,LAT,LONG,CNTYNAME,CBSANAME,CBSATYPE,CBSACODE,DIVNAME,DIVCODE,CSANAME,CSACODE,MCNTYCD,FCOUNTY,FSTCD,FCNTYCD,CNTRL,ControlCode,zipcode,address
5535,6880001,1063486710.0,293026,HEALTHSOUTH Rehabilitation Hospital-Las Vegas,HEALTHSOUTH Corporation,23.0,88,,,,46,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,1250 South Valley View Boulevard,Las Vegas,,89102-1861,"3660 GRANDVIEW PARKWAY, SUITE 200",BIRMINGHAM,AL,35243-3332,205.0,9677116.0,Mr. Mark J Tarr,President and Chief Executive Officer,36.15687,-115.191721,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,35243,"3660 GRANDVIEW PARKWAY, SUITE 200 , BIRMINGHAM , AL , 35243"
5536,6880002,1518937820.0,,Renown Rehabilitation Hospital,Renown Health,2625.0,88,70115.0,63016.0,70116.0,46,29013.0,"Reno, NV","Reno, NV",280.0,1495 Mill Street,Reno,,89502-1479,"50 WEST LIBERTY STREET, SUITE 1100",RENO,NV,89501-1951,775.0,9825529.0,Dr. Anthony D Slonim,President and Chief Executive Officer,39.523214,-119.792327,"Washoe, NV","Reno, NV",Metro,39900,,,"Reno-Carson City-Fernley, NV",456.0,31,32031,32,31,23,non-profit,89501,"50 WEST LIBERTY STREET, SUITE 1100 , RENO , NV , 89501"
5537,6880003,,292002,Kindred Hospital Las Vegas-Sahara,Kindred Healthcare,26.0,88,,,,80,29008.0,"Henderson, NV","Las Vegas, NV",279.0,"102 East Mead Parkway, 3rd Floor",Henderson,,89015,680 SOUTH FOURTH STREET,LOUISVILLE,KY,40202-2412,502.0,5967300.0,Mr. Kent Wallace,Chief Operating Officer,36.144719,-115.21061999999999,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,40202,"680 SOUTH FOURTH STREET , LOUISVILLE , KY , 40202"
5538,6880004,,291312,Grover C. Dils Medical Center,,,88,,,,49,46030.0,"St. George, UT","Salt Lake City, UT",423.0,700 North Spring Street,Caliente,,89008,,,,,,,,,37.4076,-114.4713,"Lincoln, NV",,Rural,0,,,,,17,32017,32,17,23,non-profit,nan,
5539,6880005,,292004,Tahoe Pacific Hospitals,LifeCare Management Services,191.0,88,,,,80,29013.0,"Reno, NV","Reno, NV",280.0,2375 East Prater Way,Sparks,,89434,"5340 LEGACY DRIVE, SUITE 150",PLANO,TX,75024-3131,469.0,2412100.0,Mr. James E. Murray,Chief Executive Officer,39.521388,-119.81413799999999,"Washoe, NV","Reno, NV",Metro,39900,,,"Reno-Carson City-Fernley, NV",456.0,31,32031,32,31,33,for-profit,75024,"5340 LEGACY DRIVE, SUITE 150 , PLANO , TX , 75024"
5540,6880006,,290041,Summerlin Hospital Medical Center,"Universal Health Services, Inc.",9555.0,88,,,,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,657 Town Center Drive,Las Vegas,,89144-6367,367 SOUTH GULPH ROAD,KING OF PRUSSIA,PA,19406-3121,610.0,7683300.0,Mr. Alan B Miller,Chairman and Chief Executive Officer,36.179138,-115.316966,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,19406,"367 SOUTH GULPH ROAD , KING OF PRUSSIA , PA , 19406"
5541,6880007,1104870187.0,290039,MountainView Hospital,HCA Healthcare,48.0,88,,,,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,3100 North Tenaya Way,Las Vegas,,89128-0436,ONE PARK PLAZA,NASHVILLE,TN,37203-1548,615.0,3445248.0,Mr. R Milton Johnson,President and Chief Executive Officer,36.215377000000004,-115.25051299999998,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,37203,"ONE PARK PLAZA , NASHVILLE , TN , 37203"
5542,6880008,1770626426.0,290045,St. Rose Dominican Hospitals - Siena Campus,Dignity Health,5205.0,88,70115.0,63016.0,70116.0,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,3001 St Rose Parkway,Henderson,,89052,"185 BERRY STREET, SUITE 300",SAN FRANCISCO,CA,94107-1773,415.0,4385500.0,Mr. Lloyd H Dean,President and Chief Executive Officer,36.004696,-115.117259,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,21,non-profit,94107,"185 BERRY STREET, SUITE 300 , SAN FRANCISCO , CA , 94107"
5543,6880010,,291309,Boulder City Hospital,,,88,,,,10,29002.0,"Boulder City, NV","Las Vegas, NV",279.0,901 Adams Boulevard,Boulder City,,89005-2213,,,,,,,,,35.968243,-114.841927,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,23,non-profit,nan,
5544,6880011,,292008,Carson Tahoe Continuing Care Hospital,,,88,10116.0,123116.0,10117.0,80,29003.0,"Carson City, NV","Reno, NV",280.0,"775 Fleischmann Way, 2nd Floor",Carson City,,89703-2995,,,,,,,,,39.171,-119.772,"Carson, NV","Carson City, NV",Metro,16180,,,"Reno-Carson City-Fernley, NV",456.0,510,32510,32,510,23,non-profit,nan,
5545,6880013,1457306359.0,290047,Southern Hills Hospital and Medical Center,HCA Healthcare,48.0,88,,,,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,9300 West Sunset Road,Las Vegas,,89148-4844,ONE PARK PLAZA,NASHVILLE,TN,37203-1548,615.0,3445248.0,Mr. R Milton Johnson,President and Chief Executive Officer,36.070369,-115.29583400000001,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,37203,"ONE PARK PLAZA , NASHVILLE , TN , 37203"
5546,6880014,,290046,Spring Valley Hospital Medical Center,"Universal Health Services, Inc.",9555.0,88,,,,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,5400 South Rainbow Boulevard,Las Vegas,,89118-1859,367 SOUTH GULPH ROAD,KING OF PRUSSIA,PA,19406-3121,610.0,7683300.0,Mr. Alan B Miller,Chairman and Chief Executive Officer,36.090758,-115.242722,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,19406,"367 SOUTH GULPH ROAD , KING OF PRUSSIA , PA , 19406"
5547,6880015,1386732659.0,292003,Horizon Specialty Hospital,"Fundamental Long Term Care Holdings, LLC",182.0,88,,,,80,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,640 Desert Lane,Las Vegas,,89106-4207,930 RIDGEBROOK ROAD,SPARKS GLENCOE,MD,21152-9390,410.0,7731000.0,Mr. W Bradley Bennett,President and Chief Executive Officer,36.163856,-115.16225800000001,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,21152,"930 RIDGEBROOK ROAD , SPARKS GLENCOE , MD , 21152"
5548,6880016,1114991874.0,293032,HEALTHSOUTH Rehabilitation Hospital - Henderson,HEALTHSOUTH Corporation,23.0,88,,,,46,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,10301 Jeffreys Street,Henderson,,89052-3922,"3660 GRANDVIEW PARKWAY, SUITE 200",BIRMINGHAM,AL,35243-3332,205.0,9677116.0,Mr. Mark J Tarr,President and Chief Executive Officer,36.002128000000006,-115.119883,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,35243,"3660 GRANDVIEW PARKWAY, SUITE 200 , BIRMINGHAM , AL , 35243"
5549,6880017,1609873215.0,292007,AMG Specialty Hospital - Las Vegas,AMG Integrated Healthcare Management,644.0,88,,,,80,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,4015 Mcleod Drive,Las Vegas,,89121-4305,"101 LA RUE FRANCE, SUITE 500",LAFAYETTE,LA,70508-3144,337.0,2699828.0,Mr. Timothy W Howard,Chief Executive Officer,36.116616,-115.11,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,32,for-profit,70508,"101 LA RUE FRANCE, SUITE 500 , LAFAYETTE , LA , 70508"
5550,6880018,,290042,Harmon Medical and Rehabilitation Hospital,"Fundamental Long Term Care Holdings, LLC",182.0,88,,,,46,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,2170 East Harmon Avenue,Las Vegas,,89119-7840,930 RIDGEBROOK ROAD,SPARKS GLENCOE,MD,21152-9390,410.0,7731000.0,Mr. W Bradley Bennett,President and Chief Executive Officer,36.107512,-115.12215900000001,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,21152,"930 RIDGEBROOK ROAD , SPARKS GLENCOE , MD , 21152"
5551,6880019,,292006,Complex Care Hospital at Tenaya,LifeCare Management Services,191.0,88,,,,80,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,2500 North Tenaya,Las Vegas,,89128-0482,"5340 LEGACY DRIVE, SUITE 150",PLANO,TX,75024-3131,469.0,2412100.0,Mr. James E. Murray,Chief Executive Officer,36.205539,-115.25123899999998,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,75024,"5340 LEGACY DRIVE, SUITE 150 , PLANO , TX , 75024"
5552,6880022,,,Desert Willow Treatment Center,,,88,70115.0,63016.0,70117.0,52,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,6171 West Charleston Boulevard,Las Vegas,,89146-1126,,,,,,,,,36.15898,-115.226725,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,12,Government-NonFederal,nan,
5553,6880023,,294002,Southern Nevada Adult Mental Health Services,,,88,70115.0,63016.0,70116.0,22,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,6161 West Charleston Boulevard,Las Vegas,,89146-1126,,,,,,,,,36.158982,-115.22628200000001,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,12,Government-NonFederal,nan,
5554,6880025,1255360160.0,290019,Carson Tahoe Health,,,88,10116.0,123116.0,10117.0,10,29003.0,"Carson City, NV","Reno, NV",280.0,1600 Medical Parkway,Carson City,,89703-4625,,,,,,,,,39.201885,-119.781893,"Carson, NV","Carson City, NV",Metro,16180,,,"Reno-Carson City-Fernley, NV",456.0,510,32510,32,510,23,non-profit,nan,
5555,6880026,1255306270.0,294011,Spring Mountain Treatment Center,"Universal Health Services, Inc.",9555.0,88,10116.0,123116.0,10117.0,22,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,7000 West Spring Mountain Road,Las Vegas,,89117-3816,367 SOUTH GULPH ROAD,KING OF PRUSSIA,PA,19406-3121,610.0,7683300.0,Mr. Alan B Miller,Chairman and Chief Executive Officer,36.125837,-115.245405,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,19406,"367 SOUTH GULPH ROAD , KING OF PRUSSIA , PA , 19406"
5556,6880027,1396799102.0,291306,Carson Valley Medical Center,,,88,10116.0,123116.0,10117.0,10,29003.0,"Carson City, NV","Reno, NV",280.0,1107 Highway 395,Gardnerville,,89410,,,,,,,,,38.7213,-119.5543,"Douglas, NV","Gardnerville Ranchos, NV",Micro,23820,,,"Reno-Carson City-Fernley, NV",456.0,5,32005,32,5,23,non-profit,nan,
5557,6880029,1275588728.0,291307,Mesa View Regional Hospital,Quorum Health,981.0,88,10116.0,123116.0,10117.0,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,1299 Bertha Howe Avenue,Mesquite,,89027-7500,"1573 MALLORY LANE, SUITE 100",BRENTWOOD,TN,37027,615.0,2211400.0,Mr. Thomas Miller,President and Chief Executive Officer,36.808863,-114.115022,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,37027,"1573 MALLORY LANE, SUITE 100 , BRENTWOOD , TN , 37027"
5558,6880031,1720058027.0,290049,Renown South Meadows Medical Center,Renown Health,2625.0,88,70115.0,63016.0,70116.0,10,29013.0,"Reno, NV","Reno, NV",280.0,10101 Double 'R' Boulevard,Reno,,89521-5931,"50 WEST LIBERTY STREET, SUITE 1100",RENO,NV,89501-1951,775.0,9825529.0,Dr. Anthony D Slonim,President and Chief Executive Officer,39.436969,-119.758664,"Washoe, NV","Reno, NV",Metro,39900,,,"Reno-Carson City-Fernley, NV",456.0,31,32031,32,31,23,non-profit,89501,"50 WEST LIBERTY STREET, SUITE 1100 , RENO , NV , 89501"
5559,6880032,1528101284.0,290053,St. Rose Dominican Hospitals - San Martin Campus,Dignity Health,5205.0,88,70115.0,63016.0,70116.0,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,8280 West Warm Springs Road,Las Vegas,,89113-3612,"185 BERRY STREET, SUITE 300",SAN FRANCISCO,CA,94107-1773,415.0,4385500.0,Mr. Lloyd H Dean,President and Chief Executive Officer,36.055682,-115.27195,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,21,non-profit,94107,"185 BERRY STREET, SUITE 300 , SAN FRANCISCO , CA , 94107"
5560,6880037,1073530168.0,291311,Desert View Hospital,"Universal Health Services, Inc.",9555.0,88,,,,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,360 South Lola Lane,Pahrump,,89048-0884,367 SOUTH GULPH ROAD,KING OF PRUSSIA,PA,19406-3121,610.0,7683300.0,Mr. Alan B Miller,Chairman and Chief Executive Officer,36.214076,-116.023651,"Nye, NV","Pahrump, NV",Micro,37220,,,"Las Vegas-Henderson, NV-AZ",332.0,23,32023,32,23,33,for-profit,19406,"367 SOUTH GULPH ROAD , KING OF PRUSSIA , PA , 19406"
5561,6880038,1316974645.0,293033,HEALTHSOUTH Desert Canyon Rehabilitation Hospital,HEALTHSOUTH Corporation,23.0,88,10116.0,123116.0,10117.0,46,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,9175 West Oquendo Road,Las Vegas,,89148-1234,"3660 GRANDVIEW PARKWAY, SUITE 200",BIRMINGHAM,AL,35243-3332,205.0,9677116.0,Mr. Mark J Tarr,President and Chief Executive Officer,36.0851635,-115.2889445,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,35243,"3660 GRANDVIEW PARKWAY, SUITE 200 , BIRMINGHAM , AL , 35243"
5562,6880039,,290054,Centennial Hills Hospital Medical Center,"Universal Health Services, Inc.",9555.0,88,,,,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,6900 North Durango Drive,Las Vegas,,89149-4409,367 SOUTH GULPH ROAD,KING OF PRUSSIA,PA,19406-3121,610.0,7683300.0,Mr. Alan B Miller,Chairman and Chief Executive Officer,36.285849,-115.287497,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,19406,"367 SOUTH GULPH ROAD , KING OF PRUSSIA , PA , 19406"
5563,6880040,,290008,Northeastern Nevada Regional Hospital,LifePoint Health,180.0,88,10116.0,123116.0,10117.0,10,29004.0,"Elko, NV","Salt Lake City, UT",423.0,2001 Errecart Boulevard,Elko,,89801-8333,330 SEVEN SPRINGS WAY,BRENTWOOD,TN,37027-4536,615.0,9207000.0,Mr. William F Carpenter III,Chairman and Chief Executive Officer,40.823443,-115.768212,"Elko, NV","Elko, NV",Micro,21220,,,,,7,32007,32,7,33,for-profit,37027,"330 SEVEN SPRINGS WAY , BRENTWOOD , TN , 37027"
5564,6880041,1669408928.0,294010,Spring Mountain Sahara,"Universal Health Services, Inc.",9555.0,88,10116.0,123116.0,10117.0,22,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,5460 West Sahara,Las Vegas,,89146-3307,367 SOUTH GULPH ROAD,KING OF PRUSSIA,PA,19406-3121,610.0,7683300.0,Mr. Alan B Miller,Chairman and Chief Executive Officer,36.144628000000004,-115.216053,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,19406,"367 SOUTH GULPH ROAD , KING OF PRUSSIA , PA , 19406"
5565,6880042,1275801532.0,294008,Red Rock Behavioral Hospital,"Strategic Behavioral Health, LLC",858.0,88,,,,22,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,5975 West Twain Avenue,Las Vegas,,89103-1237,"8295 TOURNAMENT DRIVE, SUITE 201",MEMPHIS,TN,38125-8913,901.0,9693100.0,Mr. Jim Shaheen,President,36.121888500000004,-115.2230675,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,23,non-profit,38125,"8295 TOURNAMENT DRIVE, SUITE 201 , MEMPHIS , TN , 38125"
5566,6880045,1487648804.0,291302,William Bee Ririe Hospital,,,88,,,,10,29005.0,"Ely, NV","Salt Lake City, UT",423.0,1500 Avenue 'H',Ely,,89301-2699,,,,,,,,,39.256248,-114.86,"White Pine, NV",,Rural,0,,,,,33,32033,32,33,16,Government-NonFederal,nan,
5567,6880050,1023113115.0,290006,Banner Churchill Community Hospital,Banner Health,194.0,88,10116.0,123116.0,10117.0,10,29006.0,"Fallon, NV","Reno, NV",280.0,801 East Williams Avenue,Fallon,,89406-3052,1441 NORTH 12TH STREET,PHOENIX,AZ,85006-2837,602.0,7474000.0,Mr. Peter S Fine,President and Chief Executive Officer,39.474744,-118.766125,"Churchill, NV","Fallon, NV",Micro,21980,,,,,1,32001,32,1,23,non-profit,85006,"1441 NORTH 12TH STREET , PHOENIX , AZ , 85006"
5568,6880055,,291300,Mount Grant General Hospital,,,88,,,,10,29007.0,"Hawthorne, NV","Reno, NV",280.0,First and 'A' Street,Hawthorne,,89415,,,,,,,,,38.518181,-118.628381,"Mineral, NV",,Rural,0,,,,,21,32021,32,21,23,non-profit,nan,
5569,6880060,1447393152.0,290012,St. Rose Dominican Hospitals - Rose de Lima Campus,Dignity Health,5205.0,88,70115.0,63016.0,70116.0,10,29008.0,"Henderson, NV","Las Vegas, NV",279.0,102 East Lake Mead Parkway,Henderson,,89015-5524,"185 BERRY STREET, SUITE 300",SAN FRANCISCO,CA,94107-1773,415.0,4385500.0,Mr. Lloyd H Dean,President and Chief Executive Officer,36.038835,-114.98343799999999,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,21,non-profit,94107,"185 BERRY STREET, SUITE 300 , SAN FRANCISCO , CA , 94107"
5570,6880063,,,Mike O'Callaghan Federal Hospital,Department of the Air Force,9495.0,88,,,,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,"4700 Las Vegas Boulevard North, Suite 2419",Nellis AFB,,89191-6600,"1420 PENTAGON, ROOM 4E1084",WASHINGTON,DC,20330-1420,202.0,7674765.0,LTGEN Thomas Travis,Surgeon General,36.245973,-115.04533799999999,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,41,Government-Federal,20330,"1420 PENTAGON, ROOM 4E1084 , WASHINGTON , DC , 20330"
5571,6880069,1861439952.0,290003,Sunrise Hospital and Medical Center,HCA Healthcare,48.0,88,,,,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,3186 Maryland Parkway,Las Vegas,,89109-2306,ONE PARK PLAZA,NASHVILLE,TN,37203-1548,615.0,3445248.0,Mr. R Milton Johnson,President and Chief Executive Officer,36.133976000000004,-115.136622,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,37203,"ONE PARK PLAZA , NASHVILLE , TN , 37203"
5572,6880071,1548393127.0,290007,University Medical Center,,,88,,,,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,1800 West Charleston Boulevard,Las Vegas,,89102-2386,,,,,,,,,36.159079999999996,-115.165631,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,13,Government-NonFederal,nan,
5573,6880072,1669490603.0,291304,Pershing General Hospital,,,88,70115.0,63016.0,70116.0,10,29013.0,"Reno, NV","Reno, NV",280.0,855 Sixth Street,Lovelock,,89419,,,,,,,,,40.176642,-118.48428,"Pershing, NV",,Rural,0,,,,,27,32027,32,27,16,Government-NonFederal,nan,
5574,6880073,,290021,Valley Hospital Medical Center,"Universal Health Services, Inc.",9555.0,88,,,,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,620 Shadow Lane,Las Vegas,,89106-4119,367 SOUTH GULPH ROAD,KING OF PRUSSIA,PA,19406-3121,610.0,7683300.0,Mr. Alan B Miller,Chairman and Chief Executive Officer,36.163858000000005,-115.165577,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,19406,"367 SOUTH GULPH ROAD , KING OF PRUSSIA , PA , 19406"
5575,6880075,,290022,Desert Springs Hospital Medical Center,"Universal Health Services, Inc.",9555.0,88,,,,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,2075 East Flamingo Road,Las Vegas,,89119-5121,367 SOUTH GULPH ROAD,KING OF PRUSSIA,PA,19406-3121,610.0,7683300.0,Mr. Alan B Miller,Chairman and Chief Executive Officer,36.114436,-115.124205,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,19406,"367 SOUTH GULPH ROAD , KING OF PRUSSIA , PA , 19406"
5576,6880079,1174890487.0,294009,Montevista Hospital,"Strategic Behavioral Health, LLC",858.0,88,,,,22,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,5900 West Rochelle Avenue,Las Vegas,,89103-3327,"8295 TOURNAMENT DRIVE, SUITE 201",MEMPHIS,TN,38125-8913,901.0,9693100.0,Mr. Jim Shaheen,President,36.111135,-115.221423,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,33,for-profit,38125,"8295 TOURNAMENT DRIVE, SUITE 201 , MEMPHIS , TN , 38125"
5577,6880085,1538118989.0,,Veterans Affairs Southern Nevada Healthcare System,Department of Veterans Affairs,9295.0,88,100115.0,93016.0,100116.0,10,29010.0,"Las Vegas, NV","Las Vegas, NV",279.0,6900 North Pecos Road,North Las Vegas,,89086-4400,810 VERMONT AVENUE NW,WASHINGTON,DC,20420-0001,202.0,2735781.0,Dr. David J Shulkin,"Secretary, Veterans Affairs",36.3709,-114.8819,"Clark, NV","Las Vegas-Henderson-Paradise, NV",Metro,29820,,,"Las Vegas-Henderson, NV-AZ",332.0,3,32003,32,3,45,Government-Federal,20420,"810 VERMONT AVENUE NW , WASHINGTON , DC , 20420"
5578,6880100,1518145267.0,294000,Northern Nevada Adult Mental Health Services,,,88,70115.0,63016.0,70116.0,22,29013.0,"Reno, NV","Reno, NV",280.0,480 Galletti Way,Sparks,,89431-5564,,,,,,,,,39.530532,-119.77988700000002,"Washoe, NV","Reno, NV",Metro,39900,,,"Reno-Carson City-Fernley, NV",456.0,31,32031,32,31,12,Government-NonFederal,nan,
5579,6880110,1801152566.0,290009,Saint Mary's Regional Medical Center,Prime Healthcare Services,357.0,88,10116.0,123116.0,10117.0,10,29013.0,"Reno, NV","Reno, NV",280.0,235 West Sixth Street,Reno,,89503-4548,3300 EAST GUASTI ROAD,ONTARIO,CA,91761-8655,909.0,2354400.0,Dr. Prem Reddy,"Chairman, President and Chief Executive Officer",39.531779,-119.81815900000001,"Washoe, NV","Reno, NV",Metro,39900,,,"Reno-Carson City-Fernley, NV",456.0,31,32031,32,31,33,for-profit,91761,"3300 EAST GUASTI ROAD , ONTARIO , CA , 91761"
5580,6880115,1730287319.0,294003,West Hills Hospital,"Universal Health Services, Inc.",9555.0,88,,,,22,29013.0,"Reno, NV","Reno, NV",280.0,1240 East Ninth Street,Reno,,89512-2964,367 SOUTH GULPH ROAD,KING OF PRUSSIA,PA,19406-3121,610.0,7683300.0,Mr. Alan B Miller,Chairman and Chief Executive Officer,39.538354,-119.79746999999999,"Washoe, NV","Reno, NV",Metro,39900,,,"Reno-Carson City-Fernley, NV",456.0,31,32031,32,31,33,for-profit,19406,"367 SOUTH GULPH ROAD , KING OF PRUSSIA , PA , 19406"
